"UPC_i","DESCRIP_i","UPC_j","DESCRIP_j","weeks_together"
1600064030,"TOTAL QUICK OATMEAL-",3000003790,"QUAKER INSTANT GRITS",8
1600064030,"TOTAL QUICK OATMEAL-",4240000105,"QUICK MALT O MEAL",8
1600064040,"TOTAL INST OATMEAL-R",1600065240,"OATMEAL SWIRLER MAPL",8
1600064060,"TOTAL OATMEAL VARIET",1600065240,"OATMEAL SWIRLER MAPL",8
1600064070,"TOTAL OATMEAL MAPLE/",3000001350,"QUAKER INST OAT & CI",8
1600064070,"TOTAL OATMEAL MAPLE/",3000001760,"QUAKER VRTY INST OAT",8
1600065240,"OATMEAL SWIRLER MAPL",3000001350,"QUAKER INST OAT & CI",8
1600065240,"OATMEAL SWIRLER MAPL",3000001760,"QUAKER VRTY INST OAT",8
1600065240,"OATMEAL SWIRLER MAPL",3000003790,"QUAKER INSTANT GRITS",8
1600065240,"OATMEAL SWIRLER MAPL",4240000105,"QUICK MALT O MEAL",8
3000001760,"QUAKER VRTY INST OAT",6414408004,"WHEATENA",8
1112600301,"COCO WHEATS",1600065240,"OATMEAL SWIRLER MAPL",7
1112600399,"COCO WHEATS PREPRICE",3000001350,"QUAKER INST OAT & CI",7
1112600399,"COCO WHEATS PREPRICE",3000002360,"QUAKER OATS PLUS FIB",7
1112600399,"COCO WHEATS PREPRICE",3000002390,"~QUAKER MULTIGRAIN",7
1313000602,"NABISCO CREAM OF WHT",1600064030,"TOTAL QUICK OATMEAL-",7
1313000602,"NABISCO CREAM OF WHT",1600065240,"OATMEAL SWIRLER MAPL",7
1313000612,"CREAM OF WHEAT QUICK",1600065450,"TOTAL OATMEAL SWLR V",7
1313000622,"CREAM OF WHEAT INSTA",1600065450,"TOTAL OATMEAL SWLR V",7
1313006025,"MIX N EAT CREAM OF W",1600065450,"TOTAL OATMEAL SWLR V",7
1313006035,"~MIX N EAT BROWN SUG",1600065450,"TOTAL OATMEAL SWLR V",7
1313006035,"~MIX N EAT BROWN SUG",6414408004,"WHEATENA",7
1313006050,"~CRM OF WHT INST GRA",3000002390,"~QUAKER MULTIGRAIN",7
1313006050,"~CRM OF WHT INST GRA",3828125105,"DOM APPLE & CINNAMON",7
1313006053,"~MIX N EAT BROWN SUG",3000001700,"QUAKER MAPLE BR SGR",7
1313006057,"INST CRM OF WHT-VARI",1600065450,"TOTAL OATMEAL SWLR V",7
1600064040,"TOTAL INST OATMEAL-R",1600065450,"TOTAL OATMEAL SWLR V",7
1600064060,"TOTAL OATMEAL VARIET",1600065450,"TOTAL OATMEAL SWLR V",7
1600064070,"TOTAL OATMEAL MAPLE/",1600065240,"OATMEAL SWIRLER MAPL",7
1600065240,"OATMEAL SWIRLER MAPL",3000001340,"QUAKER OATMEAL CINNA",7
1600065450,"TOTAL OATMEAL SWLR V",1800063070,"PILS FARINA",7
1600065450,"TOTAL OATMEAL SWLR V",3000001020,"QUAKER OATS REGULAR",7
1600065450,"TOTAL OATMEAL SWLR V",3000001040,"QUAKER OLD FASHIONED",7
1600065450,"TOTAL OATMEAL SWLR V",3000001180,"QUICK QUAKER OATS",7
1600065450,"TOTAL OATMEAL SWLR V",3000001190,"QUAKER INST OATML MP",7
1600065450,"TOTAL OATMEAL SWLR V",3000001200,"QUICK QUAKER OATS",7
1600065450,"TOTAL OATMEAL SWLR V",3000001210,"QUAKER INSTANT OATME",7
1600065450,"TOTAL OATMEAL SWLR V",3000001350,"QUAKER INST OAT & CI",7
1600065450,"TOTAL OATMEAL SWLR V",3000001370,"QUAKER INST OAT-HONE",7
1600065450,"TOTAL OATMEAL SWLR V",3000001380,"QUAKER INST OATML AP",7
1600065450,"TOTAL OATMEAL SWLR V",3000001460,"QUAKER OAT VARIETY",7
1600065450,"TOTAL OATMEAL SWLR V",3000001570,"~QUAKER MAPLE OATMEA",7
1600065450,"TOTAL OATMEAL SWLR V",3000001800,"QUAKER INST OATML PE",7
1600065450,"TOTAL OATMEAL SWLR V",3000001880,"QUAKER FRUIT & CREAM",7
1600065450,"TOTAL OATMEAL SWLR V",3000002190,"KRETSCHMER WHEAT GER",7
1600065450,"TOTAL OATMEAL SWLR V",3000002350,"KRETCHMER HONEY WHT",7
1600065450,"TOTAL OATMEAL SWLR V",3000004170,"QUAKER Q/W HOMINY GR",7
1600065450,"TOTAL OATMEAL SWLR V",3000007060,"QUAKER HOT OAT BRAN",7
3000002360,"QUAKER OATS PLUS FIB",6414408037,"MAYPO MAPLE FLAVORED",7
3000002380,"QUAKER OATS FIBER RA",6414408037,"MAYPO MAPLE FLAVORED",7
3828125073,"DOM QUICK OATS",6414408004,"WHEATENA",7
3828125077,"DOM QUICK OATS",6414408004,"WHEATENA",7
3828125081,"DOM INSTANT OATMEAL",6414408004,"WHEATENA",7
3828125085,"DOM INSTANT OATMEAL",6414408004,"WHEATENA",7
3828125098,"DOM INSTANT OATMEAL",6414408004,"WHEATENA",7
1112600328,"COCO WHEATS",1112600399,"COCO WHEATS PREPRICE",6
1112600328,"COCO WHEATS",3000002390,"~QUAKER MULTIGRAIN",6
1313000698,"NABISCO CREAM OF RIC",1600065450,"TOTAL OATMEAL SWLR V",6
1313006053,"~MIX N EAT BROWN SUG",3000001000,"QUAKER VARIETY OATCU",6
1313006053,"~MIX N EAT BROWN SUG",3000001350,"QUAKER INST OAT & CI",6
1313006053,"~MIX N EAT BROWN SUG",3000001370,"QUAKER INST OAT-HONE",6
1313006058,"~INS CREAM OF WHEAT-",1600065240,"OATMEAL SWIRLER MAPL",6
1313006058,"~INS CREAM OF WHEAT-",3000002390,"~QUAKER MULTIGRAIN",6
1600064030,"TOTAL QUICK OATMEAL-",1600065450,"TOTAL OATMEAL SWLR V",6
1600064070,"TOTAL OATMEAL MAPLE/",1600065450,"TOTAL OATMEAL SWLR V",6
1600065240,"OATMEAL SWIRLER MAPL",3000001820,"QUAKER INSTANT STRAW",6
1600065450,"TOTAL OATMEAL SWLR V",3000001240,"QUAKER INST OATML RS",6
1600065450,"TOTAL OATMEAL SWLR V",3000001760,"QUAKER VRTY INST OAT",6
1600065450,"TOTAL OATMEAL SWLR V",3000003790,"QUAKER INSTANT GRITS",6
1600065450,"TOTAL OATMEAL SWLR V",3000004760,"QUAKER INSTANT GRITS",6
1800063061,"~PILLS FARINA APPLES",3000001580,"QUAKER APPLE CINAMON",6
3000001350,"QUAKER INST OAT & CI",6414408037,"MAYPO MAPLE FLAVORED",6
3000001370,"QUAKER INST OAT-HONE",6414408037,"MAYPO MAPLE FLAVORED",6
3000001700,"QUAKER MAPLE BR SGR",6414408037,"MAYPO MAPLE FLAVORED",6
1112600328,"COCO WHEATS",3000002360,"QUAKER OATS PLUS FIB",5
1112600328,"COCO WHEATS",3000002380,"QUAKER OATS FIBER RA",5
1313006053,"~MIX N EAT BROWN SUG",3000002300,"~KIDS CHOICE STRWBRY",5
1313006053,"~MIX N EAT BROWN SUG",6414408004,"WHEATENA",5
1313006058,"~INS CREAM OF WHEAT-",1600064040,"TOTAL INST OATMEAL-R",5
1313006058,"~INS CREAM OF WHEAT-",1600064060,"TOTAL OATMEAL VARIET",5
1313006058,"~INS CREAM OF WHEAT-",3000002360,"QUAKER OATS PLUS FIB",5
1600064030,"TOTAL QUICK OATMEAL-",3000001340,"QUAKER OATMEAL CINNA",5
1600064030,"TOTAL QUICK OATMEAL-",3000001820,"QUAKER INSTANT STRAW",5
1600064040,"TOTAL INST OATMEAL-R",3000001340,"QUAKER OATMEAL CINNA",5
1600064040,"TOTAL INST OATMEAL-R",3000001820,"QUAKER INSTANT STRAW",5
1600064060,"TOTAL OATMEAL VARIET",3000001340,"QUAKER OATMEAL CINNA",5
1600064060,"TOTAL OATMEAL VARIET",3000001820,"QUAKER INSTANT STRAW",5
1600065450,"TOTAL OATMEAL SWLR V",4240000105,"QUICK MALT O MEAL",5
3000001000,"QUAKER VARIETY OATCU",6414408037,"MAYPO MAPLE FLAVORED",5
1112600301,"COCO WHEATS",1600065450,"TOTAL OATMEAL SWLR V",4
1112600301,"COCO WHEATS",1600065460,"OATMEAL SWIRLERS STR",4
1313000602,"NABISCO CREAM OF WHT",1600065450,"TOTAL OATMEAL SWLR V",4
1313000612,"CREAM OF WHEAT QUICK",1600062870,"UNDERCOVER BEARS STR",4
1313000612,"CREAM OF WHEAT QUICK",1600065460,"OATMEAL SWIRLERS STR",4
1313000622,"CREAM OF WHEAT INSTA",1600062870,"UNDERCOVER BEARS STR",4
1313000622,"CREAM OF WHEAT INSTA",1600065460,"OATMEAL SWIRLERS STR",4
1313000698,"NABISCO CREAM OF RIC",1600062870,"UNDERCOVER BEARS STR",4
1313000698,"NABISCO CREAM OF RIC",1600065460,"OATMEAL SWIRLERS STR",4
1313006024,"~INSTANT CREAM OF WH",3000026286,"QUAKER COOKIE BLAST-",4
1313006024,"~INSTANT CREAM OF WH",3000026288,"QUAKER QK N HEARTY R",4
1313006025,"MIX N EAT CREAM OF W",1600062870,"UNDERCOVER BEARS STR",4
1313006025,"MIX N EAT CREAM OF W",1600065460,"OATMEAL SWIRLERS STR",4
1313006035,"~MIX N EAT BROWN SUG",1600062870,"UNDERCOVER BEARS STR",4
1313006035,"~MIX N EAT BROWN SUG",1600065460,"OATMEAL SWIRLERS STR",4
1313006057,"INST CRM OF WHT-VARI",1600062870,"UNDERCOVER BEARS STR",4
1313006057,"INST CRM OF WHT-VARI",1600065460,"OATMEAL SWIRLERS STR",4
1313006058,"~INS CREAM OF WHEAT-",1600064030,"TOTAL QUICK OATMEAL-",4
1313006058,"~INS CREAM OF WHEAT-",1600064070,"TOTAL OATMEAL MAPLE/",4
1600062870,"UNDERCOVER BEARS STR",1600064040,"TOTAL INST OATMEAL-R",4
1600062870,"UNDERCOVER BEARS STR",1600064060,"TOTAL OATMEAL VARIET",4
1600062870,"UNDERCOVER BEARS STR",1600064070,"TOTAL OATMEAL MAPLE/",4
1600062870,"UNDERCOVER BEARS STR",1600065450,"TOTAL OATMEAL SWLR V",4
1600062870,"UNDERCOVER BEARS STR",1800063070,"PILS FARINA",4
1600062870,"UNDERCOVER BEARS STR",3000001020,"QUAKER OATS REGULAR",4
1600062870,"UNDERCOVER BEARS STR",3000001040,"QUAKER OLD FASHIONED",4
1600062870,"UNDERCOVER BEARS STR",3000001180,"QUICK QUAKER OATS",4
1600062870,"UNDERCOVER BEARS STR",3000001190,"QUAKER INST OATML MP",4
1600062870,"UNDERCOVER BEARS STR",3000001200,"QUICK QUAKER OATS",4
1600062870,"UNDERCOVER BEARS STR",3000001210,"QUAKER INSTANT OATME",4
1600062870,"UNDERCOVER BEARS STR",3000001240,"QUAKER INST OATML RS",4
1600062870,"UNDERCOVER BEARS STR",3000001350,"QUAKER INST OAT & CI",4
1600062870,"UNDERCOVER BEARS STR",3000001370,"QUAKER INST OAT-HONE",4
1600062870,"UNDERCOVER BEARS STR",3000001380,"QUAKER INST OATML AP",4
1600062870,"UNDERCOVER BEARS STR",3000001460,"QUAKER OAT VARIETY",4
1600062870,"UNDERCOVER BEARS STR",3000001570,"~QUAKER MAPLE OATMEA",4
1600062870,"UNDERCOVER BEARS STR",3000001800,"QUAKER INST OATML PE",4
1600062870,"UNDERCOVER BEARS STR",3000001880,"QUAKER FRUIT & CREAM",4
1600062870,"UNDERCOVER BEARS STR",3000002190,"KRETSCHMER WHEAT GER",4
1600062870,"UNDERCOVER BEARS STR",3000002350,"KRETCHMER HONEY WHT",4
1600062870,"UNDERCOVER BEARS STR",3000003790,"QUAKER INSTANT GRITS",4
1600062870,"UNDERCOVER BEARS STR",3000004170,"QUAKER Q/W HOMINY GR",4
1600062870,"UNDERCOVER BEARS STR",3000007060,"QUAKER HOT OAT BRAN",4
1600062870,"UNDERCOVER BEARS STR",4240000105,"QUICK MALT O MEAL",4
1600064030,"TOTAL QUICK OATMEAL-",1600065460,"OATMEAL SWIRLERS STR",4
1600064040,"TOTAL INST OATMEAL-R",1600065460,"OATMEAL SWIRLERS STR",4
1600064060,"TOTAL OATMEAL VARIET",1600065460,"OATMEAL SWIRLERS STR",4
1600064070,"TOTAL OATMEAL MAPLE/",1600065460,"OATMEAL SWIRLERS STR",4
1600064070,"TOTAL OATMEAL MAPLE/",3000001340,"QUAKER OATMEAL CINNA",4
1600064070,"TOTAL OATMEAL MAPLE/",3000001820,"QUAKER INSTANT STRAW",4
1600065240,"OATMEAL SWIRLER MAPL",1600065450,"TOTAL OATMEAL SWLR V",4
1600065240,"OATMEAL SWIRLER MAPL",1600065460,"OATMEAL SWIRLERS STR",4
1600065460,"OATMEAL SWIRLERS STR",3000001020,"QUAKER OATS REGULAR",4
1600065460,"OATMEAL SWIRLERS STR",3000001040,"QUAKER OLD FASHIONED",4
1600065460,"OATMEAL SWIRLERS STR",3000001180,"QUICK QUAKER OATS",4
1600065460,"OATMEAL SWIRLERS STR",3000001190,"QUAKER INST OATML MP",4
1600065460,"OATMEAL SWIRLERS STR",3000001200,"QUICK QUAKER OATS",4
1600065460,"OATMEAL SWIRLERS STR",3000001210,"QUAKER INSTANT OATME",4
1600065460,"OATMEAL SWIRLERS STR",3000001240,"QUAKER INST OATML RS",4
1600065460,"OATMEAL SWIRLERS STR",3000001370,"QUAKER INST OAT-HONE",4
1600065460,"OATMEAL SWIRLERS STR",3000001380,"QUAKER INST OATML AP",4
1600065460,"OATMEAL SWIRLERS STR",3000001460,"QUAKER OAT VARIETY",4
1600065460,"OATMEAL SWIRLERS STR",3000001570,"~QUAKER MAPLE OATMEA",4
1600065460,"OATMEAL SWIRLERS STR",3000001800,"QUAKER INST OATML PE",4
1600065460,"OATMEAL SWIRLERS STR",3000001820,"QUAKER INSTANT STRAW",4
1600065460,"OATMEAL SWIRLERS STR",3000001880,"QUAKER FRUIT & CREAM",4
1600065460,"OATMEAL SWIRLERS STR",3000002190,"KRETSCHMER WHEAT GER",4
1600065460,"OATMEAL SWIRLERS STR",3000004170,"QUAKER Q/W HOMINY GR",4
1600065460,"OATMEAL SWIRLERS STR",3000004760,"QUAKER INSTANT GRITS",4
1600065460,"OATMEAL SWIRLERS STR",3000007060,"QUAKER HOT OAT BRAN",4
1800063061,"~PILLS FARINA APPLES",6414408004,"WHEATENA",4
3000004760,"QUAKER INSTANT GRITS",3000026286,"QUAKER COOKIE BLAST-",4
3000004760,"QUAKER INSTANT GRITS",3000026288,"QUAKER QK N HEARTY R",4
1112600328,"COCO WHEATS",3000002720,"KRETCHMER TOASTED WH",3
1112600399,"COCO WHEATS PREPRICE",3000002380,"QUAKER OATS FIBER RA",3
1313000602,"NABISCO CREAM OF WHT",1600062870,"UNDERCOVER BEARS STR",3
1313000602,"NABISCO CREAM OF WHT",1600062880,"UNDERCOVER BEARS MPL",3
1313000602,"NABISCO CREAM OF WHT",1600065460,"OATMEAL SWIRLERS STR",3
1313000602,"NABISCO CREAM OF WHT",3000003960,"QUAKER INST GRITS DI",3
1313000612,"CREAM OF WHEAT QUICK",1600062880,"UNDERCOVER BEARS MPL",3
1313000612,"CREAM OF WHEAT QUICK",1600062890,"UNDERCOVER BEAR VARI",3
1313000612,"CREAM OF WHEAT QUICK",3000003960,"QUAKER INST GRITS DI",3
1313000622,"CREAM OF WHEAT INSTA",1600062880,"UNDERCOVER BEARS MPL",3
1313000622,"CREAM OF WHEAT INSTA",1600062890,"UNDERCOVER BEAR VARI",3
1313000622,"CREAM OF WHEAT INSTA",3000003960,"QUAKER INST GRITS DI",3
1313000698,"NABISCO CREAM OF RIC",1600062880,"UNDERCOVER BEARS MPL",3
1313000698,"NABISCO CREAM OF RIC",1600062890,"UNDERCOVER BEAR VARI",3
1313000698,"NABISCO CREAM OF RIC",3000003960,"QUAKER INST GRITS DI",3
1313006024,"~INSTANT CREAM OF WH",1313006050,"~CRM OF WHT INST GRA",3
1313006024,"~INSTANT CREAM OF WH",3000002720,"KRETCHMER TOASTED WH",3
1313006025,"MIX N EAT CREAM OF W",1600062880,"UNDERCOVER BEARS MPL",3
1313006025,"MIX N EAT CREAM OF W",1600062890,"UNDERCOVER BEAR VARI",3
1313006025,"MIX N EAT CREAM OF W",3000003960,"QUAKER INST GRITS DI",3
1313006035,"~MIX N EAT BROWN SUG",1600062880,"UNDERCOVER BEARS MPL",3
1313006035,"~MIX N EAT BROWN SUG",1600062890,"UNDERCOVER BEAR VARI",3
1313006035,"~MIX N EAT BROWN SUG",3000003960,"QUAKER INST GRITS DI",3
1313006057,"INST CRM OF WHT-VARI",1600062880,"UNDERCOVER BEARS MPL",3
1313006057,"INST CRM OF WHT-VARI",1600062890,"UNDERCOVER BEAR VARI",3
1313006057,"INST CRM OF WHT-VARI",3000003960,"QUAKER INST GRITS DI",3
1313006058,"~INS CREAM OF WHEAT-",1600065450,"TOTAL OATMEAL SWLR V",3
1600062870,"UNDERCOVER BEARS STR",1600062890,"UNDERCOVER BEAR VARI",3
1600062870,"UNDERCOVER BEARS STR",1600064030,"TOTAL QUICK OATMEAL-",3
1600062870,"UNDERCOVER BEARS STR",3000001760,"QUAKER VRTY INST OAT",3
1600062870,"UNDERCOVER BEARS STR",3000004760,"QUAKER INSTANT GRITS",3
1600062880,"UNDERCOVER BEARS MPL",1600064040,"TOTAL INST OATMEAL-R",3
1600062880,"UNDERCOVER BEARS MPL",1600064060,"TOTAL OATMEAL VARIET",3
1600062880,"UNDERCOVER BEARS MPL",1600064070,"TOTAL OATMEAL MAPLE/",3
1600062880,"UNDERCOVER BEARS MPL",1600065450,"TOTAL OATMEAL SWLR V",3
1600062880,"UNDERCOVER BEARS MPL",1800063070,"PILS FARINA",3
1600062880,"UNDERCOVER BEARS MPL",3000001020,"QUAKER OATS REGULAR",3
1600062880,"UNDERCOVER BEARS MPL",3000001040,"QUAKER OLD FASHIONED",3
1600062880,"UNDERCOVER BEARS MPL",3000001180,"QUICK QUAKER OATS",3
1600062880,"UNDERCOVER BEARS MPL",3000001190,"QUAKER INST OATML MP",3
1600062880,"UNDERCOVER BEARS MPL",3000001200,"QUICK QUAKER OATS",3
1600062880,"UNDERCOVER BEARS MPL",3000001210,"QUAKER INSTANT OATME",3
1600062880,"UNDERCOVER BEARS MPL",3000001240,"QUAKER INST OATML RS",3
1600062880,"UNDERCOVER BEARS MPL",3000001350,"QUAKER INST OAT & CI",3
1600062880,"UNDERCOVER BEARS MPL",3000001370,"QUAKER INST OAT-HONE",3
1600062880,"UNDERCOVER BEARS MPL",3000001380,"QUAKER INST OATML AP",3
1600062880,"UNDERCOVER BEARS MPL",3000001460,"QUAKER OAT VARIETY",3
1600062880,"UNDERCOVER BEARS MPL",3000001570,"~QUAKER MAPLE OATMEA",3
1600062880,"UNDERCOVER BEARS MPL",3000001760,"QUAKER VRTY INST OAT",3
1600062880,"UNDERCOVER BEARS MPL",3000001800,"QUAKER INST OATML PE",3
1600062880,"UNDERCOVER BEARS MPL",3000001880,"QUAKER FRUIT & CREAM",3
1600062880,"UNDERCOVER BEARS MPL",3000002190,"KRETSCHMER WHEAT GER",3
1600062880,"UNDERCOVER BEARS MPL",3000002350,"KRETCHMER HONEY WHT",3
1600062880,"UNDERCOVER BEARS MPL",3000003790,"QUAKER INSTANT GRITS",3
1600062880,"UNDERCOVER BEARS MPL",3000004170,"QUAKER Q/W HOMINY GR",3
1600062880,"UNDERCOVER BEARS MPL",3000007060,"QUAKER HOT OAT BRAN",3
1600062880,"UNDERCOVER BEARS MPL",4240000105,"QUICK MALT O MEAL",3
1600062890,"UNDERCOVER BEAR VARI",1600064030,"TOTAL QUICK OATMEAL-",3
1600062890,"UNDERCOVER BEAR VARI",1600064040,"TOTAL INST OATMEAL-R",3
1600062890,"UNDERCOVER BEAR VARI",1600064060,"TOTAL OATMEAL VARIET",3
1600062890,"UNDERCOVER BEAR VARI",1600064070,"TOTAL OATMEAL MAPLE/",3
1600062890,"UNDERCOVER BEAR VARI",1600065450,"TOTAL OATMEAL SWLR V",3
1600062890,"UNDERCOVER BEAR VARI",1800063070,"PILS FARINA",3
1600062890,"UNDERCOVER BEAR VARI",3000001020,"QUAKER OATS REGULAR",3
1600062890,"UNDERCOVER BEAR VARI",3000001040,"QUAKER OLD FASHIONED",3
1600062890,"UNDERCOVER BEAR VARI",3000001180,"QUICK QUAKER OATS",3
1600062890,"UNDERCOVER BEAR VARI",3000001190,"QUAKER INST OATML MP",3
1600062890,"UNDERCOVER BEAR VARI",3000001200,"QUICK QUAKER OATS",3
1600062890,"UNDERCOVER BEAR VARI",3000001210,"QUAKER INSTANT OATME",3
1600062890,"UNDERCOVER BEAR VARI",3000001240,"QUAKER INST OATML RS",3
1600062890,"UNDERCOVER BEAR VARI",3000001350,"QUAKER INST OAT & CI",3
1600062890,"UNDERCOVER BEAR VARI",3000001370,"QUAKER INST OAT-HONE",3
1600062890,"UNDERCOVER BEAR VARI",3000001380,"QUAKER INST OATML AP",3
1600062890,"UNDERCOVER BEAR VARI",3000001460,"QUAKER OAT VARIETY",3
1600062890,"UNDERCOVER BEAR VARI",3000001570,"~QUAKER MAPLE OATMEA",3
1600062890,"UNDERCOVER BEAR VARI",3000001800,"QUAKER INST OATML PE",3
1600062890,"UNDERCOVER BEAR VARI",3000001880,"QUAKER FRUIT & CREAM",3
1600062890,"UNDERCOVER BEAR VARI",3000002190,"KRETSCHMER WHEAT GER",3
1600062890,"UNDERCOVER BEAR VARI",3000002350,"KRETCHMER HONEY WHT",3
1600062890,"UNDERCOVER BEAR VARI",3000003790,"QUAKER INSTANT GRITS",3
1600062890,"UNDERCOVER BEAR VARI",3000004170,"QUAKER Q/W HOMINY GR",3
1600062890,"UNDERCOVER BEAR VARI",3000004760,"QUAKER INSTANT GRITS",3
1600062890,"UNDERCOVER BEAR VARI",3000007060,"QUAKER HOT OAT BRAN",3
1600062890,"UNDERCOVER BEAR VARI",4240000105,"QUICK MALT O MEAL",3
1600065240,"OATMEAL SWIRLER MAPL",3000001580,"QUAKER APPLE CINAMON",3
1600065460,"OATMEAL SWIRLERS STR",1800063070,"PILS FARINA",3
1600065460,"OATMEAL SWIRLERS STR",3000001340,"QUAKER OATMEAL CINNA",3
1600065460,"OATMEAL SWIRLERS STR",3000001760,"QUAKER VRTY INST OAT",3
1600065460,"OATMEAL SWIRLERS STR",3000002350,"KRETCHMER HONEY WHT",3
1600065460,"OATMEAL SWIRLERS STR",3000003790,"QUAKER INSTANT GRITS",3
1600065460,"OATMEAL SWIRLERS STR",4240000105,"QUICK MALT O MEAL",3
1800063070,"PILS FARINA",3000003960,"QUAKER INST GRITS DI",3
3000001020,"QUAKER OATS REGULAR",3000003960,"QUAKER INST GRITS DI",3
3000001040,"QUAKER OLD FASHIONED",3000003960,"QUAKER INST GRITS DI",3
3000001180,"QUICK QUAKER OATS",3000003960,"QUAKER INST GRITS DI",3
3000001190,"QUAKER INST OATML MP",3000003960,"QUAKER INST GRITS DI",3
3000001200,"QUICK QUAKER OATS",3000003960,"QUAKER INST GRITS DI",3
3000001210,"QUAKER INSTANT OATME",3000003960,"QUAKER INST GRITS DI",3
3000001240,"QUAKER INST OATML RS",3000003960,"QUAKER INST GRITS DI",3
3000001340,"QUAKER OATMEAL CINNA",3000003960,"QUAKER INST GRITS DI",3
3000001380,"QUAKER INST OATML AP",3000003960,"QUAKER INST GRITS DI",3
3000001460,"QUAKER OAT VARIETY",3000003960,"QUAKER INST GRITS DI",3
3000001570,"~QUAKER MAPLE OATMEA",3000003960,"QUAKER INST GRITS DI",3
3000001800,"QUAKER INST OATML PE",3000003960,"QUAKER INST GRITS DI",3
3000001820,"QUAKER INSTANT STRAW",3000003960,"QUAKER INST GRITS DI",3
3000001880,"QUAKER FRUIT & CREAM",3000003960,"QUAKER INST GRITS DI",3
3000002190,"KRETSCHMER WHEAT GER",3000003960,"QUAKER INST GRITS DI",3
3000002300,"~KIDS CHOICE STRWBRY",3000003960,"QUAKER INST GRITS DI",3
3000003960,"QUAKER INST GRITS DI",3000004170,"QUAKER Q/W HOMINY GR",3
3000003960,"QUAKER INST GRITS DI",3000004760,"QUAKER INSTANT GRITS",3
3000003960,"QUAKER INST GRITS DI",3000007060,"QUAKER HOT OAT BRAN",3
3000003960,"QUAKER INST GRITS DI",3828125073,"DOM QUICK OATS",3
3000003960,"QUAKER INST GRITS DI",3828125077,"DOM QUICK OATS",3
3000003960,"QUAKER INST GRITS DI",3828125081,"DOM INSTANT OATMEAL",3
3000003960,"QUAKER INST GRITS DI",3828125085,"DOM INSTANT OATMEAL",3
3000003960,"QUAKER INST GRITS DI",3828125098,"DOM INSTANT OATMEAL",3
3000003960,"QUAKER INST GRITS DI",4240000105,"QUICK MALT O MEAL",3
1112600301,"COCO WHEATS",1600062870,"UNDERCOVER BEARS STR",2
1112600301,"COCO WHEATS",1600062880,"UNDERCOVER BEARS MPL",2
1112600301,"COCO WHEATS",1600062890,"UNDERCOVER BEAR VARI",2
1313000602,"NABISCO CREAM OF WHT",1600062890,"UNDERCOVER BEAR VARI",2
1313006024,"~INSTANT CREAM OF WH",7382550020,"FFDS CRAN/OAT HOT CE",2
1313006024,"~INSTANT CREAM OF WH",7382550022,"FANTASTIC FOODS BANA",2
1313006031,"CRM OF WHT INST APPL",3000003960,"QUAKER INST GRITS DI",2
1313006035,"~MIX N EAT BROWN SUG",3000001590,"QUAKER OAT CUPS RAIS",2
1313006044,"NABISCO INSTANT BANA",3000004760,"QUAKER INSTANT GRITS",2
1313006058,"~INS CREAM OF WHEAT-",1600065460,"OATMEAL SWIRLERS STR",2
1313006058,"~INS CREAM OF WHEAT-",3000002380,"QUAKER OATS FIBER RA",2
1600062870,"UNDERCOVER BEARS STR",1600062880,"UNDERCOVER BEARS MPL",2
1600062880,"UNDERCOVER BEARS MPL",1600064030,"TOTAL QUICK OATMEAL-",2
1600062880,"UNDERCOVER BEARS MPL",3000004760,"QUAKER INSTANT GRITS",2
1600062890,"UNDERCOVER BEAR VARI",3000001760,"QUAKER VRTY INST OAT",2
1600065240,"OATMEAL SWIRLER MAPL",3000001000,"QUAKER VARIETY OATCU",2
1600065240,"OATMEAL SWIRLER MAPL",3000001700,"QUAKER MAPLE BR SGR",2
1600065450,"TOTAL OATMEAL SWLR V",3000001820,"QUAKER INSTANT STRAW",2
1600065460,"OATMEAL SWIRLERS STR",3000001350,"QUAKER INST OAT & CI",2
1800063061,"~PILLS FARINA APPLES",3000002300,"~KIDS CHOICE STRWBRY",2
3000001760,"QUAKER VRTY INST OAT",3000003960,"QUAKER INST GRITS DI",2
3000002350,"KRETCHMER HONEY WHT",3000003960,"QUAKER INST GRITS DI",2
3000002620,"$QUAKER KIDS CHOICE",3000003960,"QUAKER INST GRITS DI",2
3000004760,"QUAKER INSTANT GRITS",3000026287,"QUAKER QUICK N HEART",2
3000004760,"QUAKER INSTANT GRITS",3000026289,"QUAKER QK N HRTY BRW",2
1112600301,"COCO WHEATS",6414408037,"MAYPO MAPLE FLAVORED",1
1112600399,"COCO WHEATS PREPRICE",3000002620,"$QUAKER KIDS CHOICE",1
1313006024,"~INSTANT CREAM OF WH",7382550019,"FANTASTIC FDS APPLE",1
1313006050,"~CRM OF WHT INST GRA",1313006053,"~MIX N EAT BROWN SUG",1
1313006053,"~MIX N EAT BROWN SUG",1800063061,"~PILLS FARINA APPLES",1
1313006058,"~INS CREAM OF WHEAT-",1600062870,"UNDERCOVER BEARS STR",1
1313006058,"~INS CREAM OF WHEAT-",1600062880,"UNDERCOVER BEARS MPL",1
1313006058,"~INS CREAM OF WHEAT-",3000002620,"$QUAKER KIDS CHOICE",1
1600062870,"UNDERCOVER BEARS STR",1600065240,"OATMEAL SWIRLER MAPL",1
1600062870,"UNDERCOVER BEARS STR",6414408037,"MAYPO MAPLE FLAVORED",1
1600062880,"UNDERCOVER BEARS MPL",1600062890,"UNDERCOVER BEAR VARI",1
