"r_id","r_gender","r_age","r_educ","r_income","r_party","r_strength","r_lean","profile","cage","chealthcare","cmarriage","cparty","educ","exp","gender","guns","highway","ideology","immigration","income","job","kids","marital","military","race","relative","school","vacation"
"R_2amZ1NJFr7mizhH",2,32,5,4,2,0,NA,2,1,1,2,1,1,1,1,2,2,1,3,2,2,3,2,2,2,1,1,4
"R_2amZ1NJFr7mizhH",2,32,5,4,2,0,NA,3,1,1,2,2,3,2,1,1,1,2,1,3,2,4,2,2,1,2,2,2
"R_2amZ1NJFr7mizhH",2,32,5,4,2,0,NA,4,1,1,2,2,1,1,2,2,2,2,1,2,4,3,3,1,2,3,2,1
"R_3Rr7sapGsfGTb8H",2,31,4,2,2,1,NA,1,3,2,1,2,3,2,1,1,3,2,1,2,1,4,2,2,1,2,3,1
"R_3Rr7sapGsfGTb8H",2,31,4,2,2,1,NA,2,2,1,1,1,2,1,2,2,2,1,2,1,3,3,2,1,1,1,1,2
"R_3Rr7sapGsfGTb8H",2,31,4,2,2,1,NA,3,3,2,2,1,2,3,1,1,2,2,1,2,2,4,3,2,1,3,1,4
"R_3Rr7sapGsfGTb8H",2,31,4,2,2,1,NA,4,2,1,1,2,2,1,2,1,2,2,2,2,1,3,2,1,1,4,3,3
"R_3QWVmwuThZzF3U6",1,36,5,4,1,0,NA,1,2,1,2,1,2,1,1,2,3,1,2,2,2,3,2,2,1,2,2,3
"R_3QWVmwuThZzF3U6",1,36,5,4,1,0,NA,2,3,2,2,1,3,3,1,1,2,2,1,2,1,2,2,2,1,1,1,2
"R_3QWVmwuThZzF3U6",1,36,5,4,1,0,NA,3,2,1,2,2,2,3,2,2,3,1,3,1,4,1,2,1,1,3,2,1
"R_3QWVmwuThZzF3U6",1,36,5,4,1,0,NA,4,3,1,1,2,3,2,1,2,2,1,3,2,3,3,1,1,1,1,3,3
"R_2VgszVl0HoVHxHn",2,45,3,1,3,NA,1,1,3,2,2,1,2,1,1,1,1,2,2,1,1,4,2,2,1,3,1,2
"R_2VgszVl0HoVHxHn",2,45,3,1,3,NA,1,2,3,2,2,1,3,3,2,1,2,1,3,2,2,3,2,1,1,4,3,1
"R_2VgszVl0HoVHxHn",2,45,3,1,3,NA,1,3,2,1,1,1,3,2,1,2,3,1,3,3,2,1,1,1,7,2,2,2
"R_2VgszVl0HoVHxHn",2,45,3,1,3,NA,1,4,2,1,1,2,2,3,1,2,3,1,3,2,2,3,2,1,1,1,1,3
"R_BM51JmYlzTld7ZD",2,29,3,5,2,1,NA,1,2,2,1,2,3,2,1,1,1,2,1,3,2,3,2,1,1,4,3,1
"R_BM51JmYlzTld7ZD",2,29,3,5,2,1,NA,2,3,2,1,2,3,3,1,1,2,2,1,2,2,4,2,1,1,3,1,4
"R_BM51JmYlzTld7ZD",2,29,3,5,2,1,NA,3,2,1,1,2,2,1,2,1,4,1,2,1,2,3,2,1,1,4,2,2
"R_BM51JmYlzTld7ZD",2,29,3,5,2,1,NA,4,3,1,2,2,2,3,1,1,3,2,1,3,2,3,2,2,1,2,2,3
"R_1f7SlE0ja8EoWUU",1,37,5,3,1,0,NA,1,2,1,1,2,2,2,1,2,1,1,3,2,1,3,2,2,1,1,1,2
"R_1f7SlE0ja8EoWUU",1,37,5,3,1,0,NA,2,2,1,1,1,2,3,2,1,4,2,3,2,2,2,2,2,1,3,2,1
"R_1f7SlE0ja8EoWUU",1,37,5,3,1,0,NA,3,2,1,1,1,2,3,2,1,4,2,3,2,2,2,2,2,1,3,2,1
"R_1f7SlE0ja8EoWUU",1,37,5,3,1,0,NA,4,1,1,2,1,2,1,1,2,2,1,3,2,1,1,3,1,7,1,2,4
"R_3LjOkHDRwgmXrQ9",2,35,2,2,2,0,NA,1,3,2,1,2,2,2,2,2,3,1,2,3,3,3,2,1,1,3,3,1
"R_3LjOkHDRwgmXrQ9",2,35,2,2,2,0,NA,2,2,1,2,1,2,1,1,1,4,1,1,3,2,4,2,1,1,2,1,4
"R_3LjOkHDRwgmXrQ9",2,35,2,2,2,0,NA,3,2,2,2,2,2,2,2,1,4,1,2,2,3,3,2,2,1,2,1,1
"R_3LjOkHDRwgmXrQ9",2,35,2,2,2,0,NA,4,3,2,2,2,2,3,1,1,1,2,1,2,4,1,2,1,1,1,1,1
"R_2tzK3joKnw1G6sN",2,36,3,3,2,0,NA,1,2,1,2,1,2,2,1,1,3,1,1,3,2,2,3,2,1,3,2,4
"R_2tzK3joKnw1G6sN",2,36,3,3,2,0,NA,2,1,2,1,2,2,3,2,2,4,1,3,2,1,2,2,1,1,4,3,2
"R_2tzK3joKnw1G6sN",2,36,3,3,2,0,NA,3,1,2,1,2,2,2,1,1,1,1,2,3,4,3,1,2,1,1,1,1
"R_2tzK3joKnw1G6sN",2,36,3,3,2,0,NA,4,3,2,1,2,2,1,1,2,4,1,3,2,2,2,2,1,1,2,1,4
"R_3KpZFvq7mMYMrzp",2,22,5,4,3,NA,-1,1,2,1,2,1,2,2,1,2,3,1,3,2,1,3,2,1,7,2,1,2
"R_3KpZFvq7mMYMrzp",2,22,5,4,3,NA,-1,2,1,1,1,2,3,3,1,2,1,1,2,3,2,2,2,2,1,1,3,1
"R_3KpZFvq7mMYMrzp",2,22,5,4,3,NA,-1,3,2,1,1,2,2,3,1,1,2,1,1,2,4,4,2,2,1,3,1,3
"R_3KpZFvq7mMYMrzp",2,22,5,4,3,NA,-1,4,1,2,1,2,2,1,2,1,1,2,2,2,2,3,3,1,1,4,3,1
"R_2CUOg49eUGo4H3b",1,20,3,3,3,NA,0,1,1,1,1,1,2,3,1,2,2,1,3,1,2,2,2,1,1,1,3,1
"R_2CUOg49eUGo4H3b",1,20,3,3,3,NA,0,2,2,1,2,2,2,3,1,1,3,2,1,2,2,3,2,2,1,3,1,2
"R_2CUOg49eUGo4H3b",1,20,3,3,3,NA,0,3,2,1,2,1,2,3,1,2,1,1,2,2,2,2,1,1,1,1,3,4
"R_2CUOg49eUGo4H3b",1,20,3,3,3,NA,0,4,1,1,1,1,2,3,1,2,2,1,3,2,2,1,2,1,1,3,1,3
"R_2BfmlaSuwdGVdQ1",1,23,2,1,2,1,NA,1,1,1,2,1,3,3,1,2,4,1,2,2,1,2,2,1,1,3,3,4
"R_2BfmlaSuwdGVdQ1",1,23,2,1,2,1,NA,2,2,1,2,2,2,3,1,1,2,2,1,3,2,4,2,2,1,1,1,4
"R_2BfmlaSuwdGVdQ1",1,23,2,1,2,1,NA,3,1,1,2,1,3,3,1,2,1,1,2,2,1,2,2,1,1,3,3,4
"R_2BfmlaSuwdGVdQ1",1,23,2,1,2,1,NA,4,2,2,2,1,2,2,1,1,4,1,3,3,2,3,3,2,2,2,1,1
"R_3qP3CfFOk3SMcdD",2,28,5,7,1,0,NA,1,1,2,1,2,3,1,1,1,3,1,1,3,1,1,2,1,1,3,2,1
"R_3qP3CfFOk3SMcdD",2,28,5,7,1,0,NA,2,3,2,1,2,3,3,1,1,3,1,1,3,1,3,1,1,1,3,2,1
"R_3qP3CfFOk3SMcdD",2,28,5,7,1,0,NA,3,2,2,1,1,3,3,1,2,3,1,2,3,4,3,1,1,1,4,2,1
"R_3qP3CfFOk3SMcdD",2,28,5,7,1,0,NA,4,2,2,2,2,3,3,1,1,3,2,1,3,1,3,2,2,1,2,2,3
"R_1E52jZBXfzSrUSR",2,54,5,4,1,1,NA,1,1,1,1,2,3,2,1,2,1,1,2,1,2,3,2,1,1,1,1,1
"R_1E52jZBXfzSrUSR",2,54,5,4,1,1,NA,2,3,2,1,2,2,3,1,1,4,2,1,1,2,4,2,2,1,4,3,3
"R_1E52jZBXfzSrUSR",2,54,5,4,1,1,NA,3,1,1,2,2,2,1,1,1,3,2,2,1,1,3,2,1,1,3,2,3
"R_1E52jZBXfzSrUSR",2,54,5,4,1,1,NA,4,2,1,2,1,3,3,2,2,2,1,3,2,2,2,2,1,1,2,2,1
"R_10Oi6JXihtFqYoU",2,32,2,2,1,0,NA,1,3,1,2,2,3,2,1,1,1,2,1,3,2,3,2,1,1,1,3,1
"R_10Oi6JXihtFqYoU",2,32,2,2,1,0,NA,2,2,2,1,2,2,3,2,2,2,1,3,1,3,2,3,1,7,2,2,4
"R_10Oi6JXihtFqYoU",2,32,2,2,1,0,NA,3,1,2,1,2,2,1,1,2,2,1,3,2,2,2,1,1,7,4,3,2
"R_10Oi6JXihtFqYoU",2,32,2,2,1,0,NA,4,1,1,2,2,3,3,1,1,1,2,1,2,2,2,2,1,1,3,3,1
"R_2o4Lgg1U5tEFm8N",1,25,5,4,1,1,NA,1,2,2,2,1,2,3,1,2,3,2,1,2,3,3,2,2,2,3,2,1
"R_2o4Lgg1U5tEFm8N",1,25,5,4,1,1,NA,2,3,2,2,2,2,2,1,1,4,2,2,3,1,3,2,2,7,4,1,3
"R_2o4Lgg1U5tEFm8N",1,25,5,4,1,1,NA,3,3,2,1,1,2,3,1,1,2,1,3,2,2,2,2,1,1,3,1,4
"R_2o4Lgg1U5tEFm8N",1,25,5,4,1,1,NA,4,3,2,2,2,2,3,1,1,4,2,2,2,1,3,2,2,1,3,1,4
"R_r1kRNMu6hF8bB1T",1,53,5,4,3,NA,1,1,3,2,2,2,2,3,1,1,4,2,1,3,1,3,2,1,1,2,1,1
"R_r1kRNMu6hF8bB1T",1,53,5,4,3,NA,1,2,1,2,2,1,2,1,2,2,1,1,2,1,3,2,2,1,1,3,3,2
"R_r1kRNMu6hF8bB1T",1,53,5,4,3,NA,1,3,2,2,1,1,3,1,1,2,4,1,3,1,1,3,1,1,2,1,1,4
"R_r1kRNMu6hF8bB1T",1,53,5,4,3,NA,1,4,3,2,1,1,3,3,2,2,2,1,2,2,2,2,2,1,1,4,3,4
"R_1qgPh0drZP87Z9P",1,25,5,3,2,0,NA,1,3,2,2,1,2,2,1,1,4,1,1,2,2,2,2,1,1,2,2,3
"R_1qgPh0drZP87Z9P",1,25,5,3,2,0,NA,2,3,1,2,1,1,3,1,1,1,2,2,1,1,2,2,1,1,3,3,4
"R_1qgPh0drZP87Z9P",1,25,5,3,2,0,NA,3,2,1,2,2,2,1,1,1,4,2,3,3,1,1,2,1,3,2,3,3
"R_1qgPh0drZP87Z9P",1,25,5,3,2,0,NA,4,2,2,1,1,2,2,2,1,2,1,1,2,4,3,1,1,1,2,2,2
"R_2CTdrIsyRtifORD",1,30,5,3,2,1,NA,1,1,2,2,2,2,2,1,1,3,2,1,3,1,4,2,2,1,2,2,1
"R_2CTdrIsyRtifORD",1,30,5,3,2,1,NA,2,2,1,1,2,3,3,1,1,2,1,1,3,2,3,2,1,1,3,1,3
"R_2CTdrIsyRtifORD",1,30,5,3,2,1,NA,3,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,4,3,1
"R_2CTdrIsyRtifORD",1,30,5,3,2,1,NA,4,3,1,1,1,2,2,1,2,1,1,3,3,1,4,3,1,1,4,2,3
"R_1ITqkKQKa67lJw9",1,35,3,3,2,1,NA,1,2,1,2,2,2,1,1,1,4,2,2,2,2,3,2,1,1,4,2,1
"R_1ITqkKQKa67lJw9",1,35,3,3,2,1,NA,2,2,2,2,1,2,1,1,2,2,1,3,1,1,1,2,1,1,1,1,3
"R_1ITqkKQKa67lJw9",1,35,3,3,2,1,NA,3,1,1,1,1,2,1,2,2,1,1,3,1,3,3,2,1,1,2,2,4
"R_1ITqkKQKa67lJw9",1,35,3,3,2,1,NA,4,1,1,1,1,2,1,2,2,1,1,3,1,2,3,2,1,1,4,3,2
"R_3HSLzOpVzmAEyqc",2,39,4,3,3,NA,0,1,1,2,2,1,2,1,1,1,2,2,2,3,1,3,2,1,1,4,3,4
"R_3HSLzOpVzmAEyqc",2,39,4,3,3,NA,0,2,1,2,2,2,1,1,1,1,4,2,1,3,1,3,2,1,1,4,1,3
"R_3HSLzOpVzmAEyqc",2,39,4,3,3,NA,0,3,3,2,2,2,1,3,1,1,1,2,2,3,1,3,2,2,1,1,3,1
"R_3HSLzOpVzmAEyqc",2,39,4,3,3,NA,0,4,2,2,1,1,3,1,2,2,4,1,3,3,2,2,2,1,1,4,2,4
"R_1Cg7ptLfnI5AmrX",2,46,3,4,1,1,NA,1,3,2,1,1,3,1,1,2,3,1,3,3,2,3,2,1,1,2,3,1
"R_1Cg7ptLfnI5AmrX",2,46,3,4,1,1,NA,2,2,1,2,2,3,3,1,1,1,2,2,3,1,3,2,1,1,1,1,2
"R_1Cg7ptLfnI5AmrX",2,46,3,4,1,1,NA,3,2,1,2,2,2,1,1,1,1,2,1,2,2,3,2,1,1,4,2,4
"R_1Cg7ptLfnI5AmrX",2,46,3,4,1,1,NA,4,3,1,2,1,3,2,1,2,3,1,3,3,1,3,2,2,1,3,3,1
"R_eDvZwuZCEK0lr5n",1,39,5,3,2,1,NA,1,2,1,1,1,3,3,1,2,3,1,3,2,2,3,2,1,1,3,1,2
"R_eDvZwuZCEK0lr5n",1,39,5,3,2,1,NA,2,3,2,2,2,3,2,1,1,1,2,1,3,1,4,2,1,1,4,2,4
"R_eDvZwuZCEK0lr5n",1,39,5,3,2,1,NA,3,1,1,1,2,2,1,2,1,4,1,2,2,2,3,2,1,1,1,3,1
"R_eDvZwuZCEK0lr5n",1,39,5,3,2,1,NA,4,1,1,1,1,2,3,2,2,4,1,3,2,2,2,2,1,2,4,1,3
"R_3EbSpAXbg9zjhfL",1,37,5,6,2,1,NA,1,3,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,4
"R_3EbSpAXbg9zjhfL",1,37,5,6,2,1,NA,2,1,1,2,1,2,2,1,2,2,1,3,3,2,3,3,1,1,2,1,2
"R_3EbSpAXbg9zjhfL",1,37,5,6,2,1,NA,3,2,2,2,1,3,3,1,2,3,1,3,2,2,1,1,1,1,4,1,2
"R_3EbSpAXbg9zjhfL",1,37,5,6,2,1,NA,4,3,2,1,2,1,2,1,1,2,2,1,1,1,1,3,2,1,3,3,4
"R_10H1s9yICkaf0Lw",1,20,2,4,3,NA,0,1,2,2,2,1,3,1,1,1,2,1,1,2,1,2,2,2,1,4,2,2
"R_10H1s9yICkaf0Lw",1,20,2,4,3,NA,0,2,3,1,2,1,2,2,1,2,3,2,1,3,1,4,3,2,1,1,3,3
"R_10H1s9yICkaf0Lw",1,20,2,4,3,NA,0,3,2,2,1,1,3,2,1,1,1,1,2,1,2,3,2,1,1,2,3,1
"R_10H1s9yICkaf0Lw",1,20,2,4,3,NA,0,4,2,2,1,2,3,2,1,2,1,2,1,2,2,3,1,2,1,2,2,1
"R_cSfHiqhPaV1d4E9",2,34,3,5,3,NA,0,1,3,1,1,1,2,1,2,1,4,1,3,1,1,4,2,1,1,3,3,1
"R_cSfHiqhPaV1d4E9",2,34,3,5,3,NA,0,2,2,1,1,1,2,1,1,2,2,1,2,1,1,3,2,1,1,1,3,2
"R_cSfHiqhPaV1d4E9",2,34,3,5,3,NA,0,3,1,2,1,1,3,2,1,2,3,2,1,3,2,1,3,1,1,2,1,3
"R_cSfHiqhPaV1d4E9",2,34,3,5,3,NA,0,4,3,2,1,2,3,1,1,2,1,2,1,3,2,2,2,1,1,4,1,4
"R_5o5zLIfSg68dUNX",2,32,3,4,1,0,NA,1,3,2,2,2,3,3,1,1,2,2,2,3,2,3,2,2,1,3,1,1
"R_5o5zLIfSg68dUNX",2,32,3,4,1,0,NA,2,1,1,1,2,2,3,1,1,2,2,2,2,3,4,1,1,1,1,3,2
"R_5o5zLIfSg68dUNX",2,32,3,4,1,0,NA,3,1,2,2,1,2,3,1,2,4,1,2,1,1,4,2,2,1,4,2,3
"R_5o5zLIfSg68dUNX",2,32,3,4,1,0,NA,4,2,1,1,2,3,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"R_23gy9NvMNRxE4wo",1,29,5,7,2,0,NA,1,2,2,1,2,2,1,1,1,3,2,2,2,2,2,2,1,1,3,1,1
"R_23gy9NvMNRxE4wo",1,29,5,7,2,0,NA,2,1,1,2,2,2,3,2,1,2,2,1,3,2,4,3,1,1,4,2,4
"R_23gy9NvMNRxE4wo",1,29,5,7,2,0,NA,3,1,2,1,2,3,1,1,1,4,2,1,2,2,4,1,1,1,3,1,1
"R_23gy9NvMNRxE4wo",1,29,5,7,2,0,NA,4,1,2,2,2,3,2,1,1,3,2,1,1,1,4,2,1,1,3,2,2
"R_31jFohAO7YB3md7",1,27,4,1,2,0,NA,1,2,2,1,2,2,3,1,1,4,2,1,2,1,3,2,2,1,2,2,1
"R_31jFohAO7YB3md7",1,27,4,1,2,0,NA,2,3,2,1,2,1,2,1,1,3,2,3,2,1,2,3,2,2,3,3,3
"R_31jFohAO7YB3md7",1,27,4,1,2,0,NA,3,2,2,1,2,1,2,2,2,3,1,2,2,1,2,3,1,3,4,1,1
"R_31jFohAO7YB3md7",1,27,4,1,2,0,NA,4,3,1,2,1,3,3,2,1,1,2,2,2,3,1,3,1,7,3,3,2
"R_2ePijxAMbdQUXOH",2,26,5,2,2,1,NA,1,1,1,1,2,3,3,1,2,1,1,2,3,2,3,2,1,1,1,3,1
"R_2ePijxAMbdQUXOH",2,26,5,2,2,1,NA,2,2,1,2,2,3,3,1,1,2,2,1,3,2,3,2,2,1,4,2,2
"R_2ePijxAMbdQUXOH",2,26,5,2,2,1,NA,3,3,2,2,2,3,3,1,1,4,2,1,3,2,3,2,2,1,2,1,1
"R_2ePijxAMbdQUXOH",2,26,5,2,2,1,NA,4,3,2,1,2,3,3,1,2,4,1,2,3,2,3,2,1,1,3,1,3
"R_3Oijf8TqCOQNVcw",2,25,5,2,3,NA,0,1,2,2,2,1,2,3,1,1,4,1,2,2,1,3,2,1,1,1,1,1
"R_3Oijf8TqCOQNVcw",2,25,5,2,3,NA,0,2,2,2,1,1,2,3,2,2,1,1,3,2,1,3,2,1,1,4,3,3
"R_3Oijf8TqCOQNVcw",2,25,5,2,3,NA,0,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,3,2,4
"R_3Oijf8TqCOQNVcw",2,25,5,2,3,NA,0,4,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,1,1,2,1,3
"R_2PiLSS72voQkRLJ",2,23,4,1,3,NA,0,1,1,1,2,1,2,1,1,1,1,1,3,1,1,4,2,2,1,1,1,2
"R_2PiLSS72voQkRLJ",2,23,4,1,3,NA,0,2,1,1,1,1,2,1,2,2,2,1,2,1,2,3,2,1,1,3,3,3
"R_2PiLSS72voQkRLJ",2,23,4,1,3,NA,0,3,2,1,2,1,2,3,1,2,4,2,1,1,4,3,3,1,7,4,2,4
"R_2PiLSS72voQkRLJ",2,23,4,1,3,NA,0,4,2,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,2,2,4
"R_3CDeAMy0o9u58eY",1,44,5,4,1,0,NA,1,1,2,2,1,2,1,1,2,4,2,1,2,1,3,2,1,1,4,2,3
"R_3CDeAMy0o9u58eY",1,44,5,4,1,0,NA,2,2,1,1,2,2,2,1,2,4,1,3,2,1,3,2,1,7,3,1,3
"R_3CDeAMy0o9u58eY",1,44,5,4,1,0,NA,3,3,1,1,2,2,3,1,2,1,1,3,2,2,4,2,2,1,2,3,4
"R_3CDeAMy0o9u58eY",1,44,5,4,1,0,NA,4,1,1,1,1,2,1,1,2,1,1,3,2,1,3,2,1,7,3,3,3
"R_RgymrfseYVKHjzz",1,26,3,2,2,0,NA,1,2,2,1,1,2,2,1,1,2,1,3,1,1,3,2,1,1,1,3,2
"R_RgymrfseYVKHjzz",1,26,3,2,2,0,NA,2,2,1,2,1,2,3,1,2,1,2,1,2,2,4,2,2,1,4,1,3
"R_RgymrfseYVKHjzz",1,26,3,2,2,0,NA,3,1,2,2,1,2,3,1,2,4,2,2,2,4,2,1,1,7,4,3,1
"R_RgymrfseYVKHjzz",1,26,3,2,2,0,NA,4,3,2,2,1,3,1,1,1,4,2,1,1,1,1,3,2,1,2,2,4
"R_W0s6ZKgSytnfUaJ",2,22,3,5,1,0,NA,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,3,2,1
"R_W0s6ZKgSytnfUaJ",2,22,3,5,1,0,NA,2,3,2,1,2,3,3,1,1,3,2,1,3,2,4,2,2,1,4,3,2
"R_W0s6ZKgSytnfUaJ",2,22,3,5,1,0,NA,3,3,2,1,1,1,1,2,2,4,1,3,1,4,2,3,1,2,2,3,4
"R_W0s6ZKgSytnfUaJ",2,22,3,5,1,0,NA,4,1,1,2,1,2,3,2,2,2,1,2,2,1,2,1,1,7,1,3,3
"R_3lzeyciLjrWL6KZ",2,43,3,5,2,0,NA,1,3,1,2,2,2,2,1,1,1,2,1,2,2,3,2,1,1,3,3,3
"R_3lzeyciLjrWL6KZ",2,43,3,5,2,0,NA,2,3,2,2,2,2,2,1,2,1,2,1,2,1,4,2,1,1,1,2,2
"R_3lzeyciLjrWL6KZ",2,43,3,5,2,0,NA,3,3,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,3
"R_3lzeyciLjrWL6KZ",2,43,3,5,2,0,NA,4,1,2,2,2,2,1,1,1,3,2,1,1,2,3,3,1,1,3,1,3
"R_PzJ8XZJ2w0p4D9n",2,27,6,2,3,NA,-1,1,3,2,1,2,2,3,1,2,4,2,1,3,1,3,2,2,1,3,1,3
"R_PzJ8XZJ2w0p4D9n",2,27,6,2,3,NA,-1,2,1,2,2,2,2,2,1,1,1,2,1,3,2,2,2,1,1,1,2,2
"R_PzJ8XZJ2w0p4D9n",2,27,6,2,3,NA,-1,3,1,2,2,1,2,3,1,2,2,1,2,2,1,3,2,1,3,2,3,4
"R_PzJ8XZJ2w0p4D9n",2,27,6,2,3,NA,-1,4,3,1,2,2,3,3,1,1,3,2,1,3,2,4,2,2,1,2,2,1
"R_2RO2XruOhRvcMPe",1,24,2,4,1,1,NA,1,3,1,2,2,3,2,1,1,4,2,1,3,2,3,2,1,1,2,1,4
"R_2RO2XruOhRvcMPe",1,24,2,4,1,1,NA,2,1,1,1,1,2,1,1,2,3,1,3,1,4,2,3,1,2,3,2,3
"R_2RO2XruOhRvcMPe",1,24,2,4,1,1,NA,3,3,2,2,1,2,3,1,2,2,1,3,2,1,2,2,1,1,4,3,1
"R_2RO2XruOhRvcMPe",1,24,2,4,1,1,NA,4,2,2,2,1,3,1,1,2,4,1,2,2,3,1,3,1,1,1,1,1
"R_e5nfgGh5QX5V4n7",1,28,5,3,2,1,NA,1,3,1,1,2,2,3,1,1,2,2,2,2,1,3,2,2,1,2,1,4
"R_e5nfgGh5QX5V4n7",1,28,5,3,2,1,NA,2,1,1,2,2,3,3,1,1,1,2,1,3,2,4,2,1,1,1,1,1
"R_e5nfgGh5QX5V4n7",1,28,5,3,2,1,NA,3,2,1,1,2,2,2,2,1,3,2,2,2,1,3,2,1,1,4,2,3
"R_e5nfgGh5QX5V4n7",1,28,5,3,2,1,NA,4,1,1,1,2,2,3,1,1,1,2,2,2,2,3,2,1,1,2,1,4
"R_snSxL0qpojChWH7",1,28,3,2,1,0,NA,1,1,1,1,1,2,1,1,2,1,1,3,2,1,4,2,1,1,4,1,4
"R_snSxL0qpojChWH7",1,28,3,2,1,0,NA,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,3,2,3,4
"R_snSxL0qpojChWH7",1,28,3,2,1,0,NA,3,3,1,2,1,2,2,2,2,2,1,2,2,1,3,3,1,7,2,2,3
"R_snSxL0qpojChWH7",1,28,3,2,1,0,NA,4,1,2,1,2,2,3,1,1,4,2,1,1,4,2,2,2,2,1,3,4
"R_3JmTpsnvw5YZ2xd",1,29,5,3,1,0,NA,1,2,2,1,2,3,2,1,1,3,2,1,3,2,2,2,1,1,4,1,1
"R_3JmTpsnvw5YZ2xd",1,29,5,3,1,0,NA,2,1,2,2,1,3,1,1,2,1,1,2,3,2,1,3,1,1,2,3,2
"R_3JmTpsnvw5YZ2xd",1,29,5,3,1,0,NA,3,1,2,2,2,2,2,1,1,3,2,1,3,1,3,2,2,1,1,2,4
"R_3JmTpsnvw5YZ2xd",1,29,5,3,1,0,NA,4,2,2,2,2,2,3,1,1,3,2,1,3,1,3,2,2,1,2,2,1
"R_3fHjE3GBY9SNMwI",1,24,5,1,1,0,NA,1,2,2,2,1,2,2,1,1,4,2,2,2,1,3,2,1,2,1,2,1
"R_3fHjE3GBY9SNMwI",1,24,5,1,1,0,NA,2,3,1,2,1,3,3,2,2,3,1,3,3,2,2,2,1,1,4,3,2
"R_3fHjE3GBY9SNMwI",1,24,5,1,1,0,NA,3,1,2,2,2,2,1,1,1,4,2,1,1,1,3,2,1,1,2,3,3
"R_3fHjE3GBY9SNMwI",1,24,5,1,1,0,NA,4,1,1,1,1,3,1,2,2,2,1,3,3,2,3,2,1,1,3,3,4
"R_1ffp6CBI8mdHD77",1,24,2,1,3,NA,1,1,3,1,1,2,3,2,1,2,4,1,3,2,3,3,2,1,1,1,1,4
"R_1ffp6CBI8mdHD77",1,24,2,1,3,NA,1,2,3,1,1,1,3,2,1,2,3,1,3,2,4,2,2,1,1,2,2,3
"R_1ffp6CBI8mdHD77",1,24,2,1,3,NA,1,3,3,1,1,1,3,2,1,2,3,1,3,2,2,3,2,1,1,3,3,2
"R_1ffp6CBI8mdHD77",1,24,2,1,3,NA,1,4,2,1,1,1,3,2,1,2,2,1,3,3,2,4,2,1,1,3,2,1
"R_3OkOrb4QBTZLmpN",1,60,5,4,2,1,NA,1,2,1,2,2,2,1,1,1,2,2,1,2,2,3,2,1,1,2,1,1
"R_3OkOrb4QBTZLmpN",1,60,5,4,2,1,NA,2,3,1,2,1,2,1,1,2,4,1,3,2,2,3,2,2,1,1,1,4
"R_3OkOrb4QBTZLmpN",1,60,5,4,2,1,NA,3,3,1,2,1,2,1,1,2,1,1,3,2,2,3,2,2,1,3,3,3
"R_3OkOrb4QBTZLmpN",1,60,5,4,2,1,NA,4,1,2,1,1,2,1,1,2,2,1,3,2,2,3,2,2,1,3,1,4
"R_2aelw0Z4tYFK1Zh",1,45,3,5,1,1,NA,1,1,2,1,2,2,1,2,2,4,1,2,1,2,1,1,1,3,4,1,4
"R_2aelw0Z4tYFK1Zh",1,45,3,5,1,1,NA,2,1,2,2,2,3,3,1,1,3,2,1,2,1,2,2,2,1,1,2,3
"R_2aelw0Z4tYFK1Zh",1,45,3,5,1,1,NA,3,3,1,1,1,3,2,2,2,2,1,3,2,1,3,2,1,1,3,3,2
"R_2aelw0Z4tYFK1Zh",1,45,3,5,1,1,NA,4,1,1,2,2,2,3,1,1,4,2,3,1,3,2,2,1,1,1,1,3
"R_3KAytStc5QjZlcb",1,38,3,4,3,NA,-1,1,1,1,1,1,3,3,1,2,2,1,2,3,2,3,2,1,1,4,2,4
"R_3KAytStc5QjZlcb",1,38,3,4,3,NA,-1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,4,2,2,1,2,1,3
"R_3KAytStc5QjZlcb",1,38,3,4,3,NA,-1,3,2,2,1,2,2,1,1,1,4,2,3,3,4,4,2,1,1,3,1,2
"R_3KAytStc5QjZlcb",1,38,3,4,3,NA,-1,4,3,1,1,1,3,2,1,2,4,1,2,3,2,4,2,1,1,2,1,1
"R_qD77mkbmLpMR3lT",2,22,3,5,3,NA,-1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,3,2,2,1,2,1,3
"R_qD77mkbmLpMR3lT",2,22,3,5,3,NA,-1,2,1,1,2,2,2,3,1,1,3,2,1,2,1,4,2,1,1,3,3,4
"R_qD77mkbmLpMR3lT",2,22,3,5,3,NA,-1,3,3,1,1,2,3,3,2,1,2,1,2,2,2,2,2,1,1,4,3,1
"R_qD77mkbmLpMR3lT",2,22,3,5,3,NA,-1,4,1,2,1,1,2,1,1,1,2,1,3,2,1,2,2,1,1,1,1,2
