ee,u.id.otree,id.t,session.id,u.id,task.time,participant.ip_address,alpha,chance_ex1,chance_ex2,chance_ex3,chance_ex4,r.task,n.task,session.code,ProbC1,ProbB1,ProbA1,ProbC2,ProbB2,ProbA2
7,dzrrhzsp,ltwelve,4,79,23,10.151.201.12,92,,,,,46,35,ri3tgypi,0.6,0,0.4,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,16,10.151.201.12,92,,,,,47,44,ri3tgypi,0.55,0,0.45,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,24,10.151.201.12,92,,,,,48,53,ri3tgypi,0.5,0,0.5,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,29,10.151.201.12,100,,,,,49,27,ri3tgypi,0.45,0,0.55,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,13,10.151.201.12,86,,,,,50,69,ri3tgypi,0.4,0,0.6,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,21,10.151.201.12,85,,,,,51,9,ri3tgypi,0.35,0,0.65,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,16,10.151.201.12,81,,,,,52,58,ri3tgypi,0.3,0,0.7,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,13,10.151.201.12,82,,,,,53,51,ri3tgypi,0.25,0,0.75,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,14,10.151.201.12,80,,,,,54,63,ri3tgypi,0.2,0,0.8,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,15,10.151.201.12,0,,,,,55,41,ri3tgypi,0.15,0,0.85,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,25,10.151.201.12,0,,,,,56,49,ri3tgypi,0.1,0,0.9,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,18,10.151.201.12,0,,,,,57,17,ri3tgypi,0.05,0,0.95,0,0.75,0.25
7,dzrrhzsp,ltwelve,4,79,17,10.151.201.12,90,,,,,58,37,ri3tgypi,0.5,0,0.5,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,34,10.151.201.12,89,,,,,59,29,ri3tgypi,0.45,0,0.55,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,12,10.151.201.12,100,,,,,60,56,ri3tgypi,0.4,0,0.6,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,20,10.151.201.12,85,,,,,61,12,ri3tgypi,0.35,0,0.65,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,17,10.151.201.12,83,,,,,62,32,ri3tgypi,0.3,0,0.7,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,13,10.151.201.12,84,,,,,63,54,ri3tgypi,0.25,0,0.75,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,17,10.151.201.12,77,,,,,64,50,ri3tgypi,0.2,0,0.8,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,11,10.151.201.12,0,,,,,65,18,ri3tgypi,0.15,0,0.85,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,31,10.151.201.12,51,,,,,66,28,ri3tgypi,0.1,0,0.9,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,9,10.151.201.12,0,,,,,67,22,ri3tgypi,0.05,0,0.95,0,0.6,0.4
7,dzrrhzsp,ltwelve,4,79,9,10.151.201.12,86,,,,,68,78,ri3tgypi,0.35,0,0.65,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,12,10.151.201.12,86,,,,,69,43,ri3tgypi,0.3,0,0.7,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,10,10.151.201.12,100,,,,,70,71,ri3tgypi,0.25,0,0.75,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,25,10.151.201.12,74,,,,,71,25,ri3tgypi,0.2,0,0.8,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,23,10.151.201.12,40,,,,,72,59,ri3tgypi,0.15,0,0.85,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,20,10.151.201.12,50,,,,,73,30,ri3tgypi,0.1,0,0.9,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,25,10.151.201.12,0,,,,,74,26,ri3tgypi,0.05,0,0.95,0,0.45,0.55
7,dzrrhzsp,ltwelve,4,79,8,10.151.201.12,0,,,,,75,46,ri3tgypi,0.2,0,0.8,0,0.3,0.7
7,dzrrhzsp,ltwelve,4,79,28,10.151.201.12,68,,,,,76,8,ri3tgypi,0.15,0,0.85,0,0.3,0.7
7,dzrrhzsp,ltwelve,4,79,37,10.151.201.12,50,,,,,77,48,ri3tgypi,0.1,0,0.9,0,0.3,0.7
7,dzrrhzsp,ltwelve,4,79,13,10.151.201.12,0,,,,,78,55,ri3tgypi,0.05,0,0.95,0,0.3,0.7
7,dzrrhzsp,ltwelve,4,79,23,10.151.201.12,100,,,,,79,60,ri3tgypi,0.05,0,0.95,0,0.15,0.85
7,dzrrhzsp,ltwelve,4,79,14,10.151.201.12,100,,,,,80,80,ri3tgypi,0.65,0,0.35,0,0.9,0.1
7,dzrrhzsp,ltwelve,4,79,11,10.151.201.12,100,,,,,81,81,ri3tgypi,0.65,0,0.35,0,0.9,0.1
7,dzrrhzsp,ltwelve,4,79,8,10.151.201.12,100,,,,,82,82,ri3tgypi,0.65,0,0.35,0,0.9,0.1
7,dzrrhzsp,ltwelve,4,79,11,10.151.201.12,100,,,,,83,83,ri3tgypi,0.05,0,0.95,0.5,0.5,0
7,dzrrhzsp,ltwelve,4,79,6,10.151.201.12,100,,,,,84,84,ri3tgypi,0.05,0,0.95,0.5,0.5,0
7,dzrrhzsp,ltwelve,4,79,10,10.151.201.12,100,,,,,85,85,ri3tgypi,0.05,0,0.95,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,26,10.51.202.214,100,,,,,1,32,ri3tgypi,0.95,0,0.05,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,37,10.51.202.214,100,,,,,2,50,ri3tgypi,0.9,0,0.1,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,13,10.51.202.214,100,,,,,3,73,ri3tgypi,0.85,0,0.15,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,21,10.51.202.214,100,,,,,4,62,ri3tgypi,0.8,0,0.2,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,27,10.51.202.214,100,,,,,5,17,ri3tgypi,0.75,0,0.25,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,24,10.51.202.214,74,,,,,6,52,ri3tgypi,0.7,0,0.3,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,36,10.51.202.214,69,,,,,7,45,ri3tgypi,0.65,0,0.35,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,22,10.51.202.214,100,,,,,8,40,ri3tgypi,0.6,0,0.4,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,39,10.51.202.214,43,,,,,9,25,ri3tgypi,0.55,0,0.45,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,6,10.51.202.214,100,,,,,10,18,ri3tgypi,0.95,0,0.05,0,1,0
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,11,78,ri3tgypi,0.9,0,0.1,0,1,0
8,gefb3eem,ofifthteen,4,80,6,10.51.202.214,100,,,,,12,60,ri3tgypi,0.85,0,0.15,0,1,0
8,gefb3eem,ofifthteen,4,80,13,10.51.202.214,100,,,,,13,11,ri3tgypi,0.8,0,0.2,0,1,0
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,14,23,ri3tgypi,0.75,0,0.25,0,1,0
8,gefb3eem,ofifthteen,4,80,6,10.51.202.214,100,,,,,15,15,ri3tgypi,0.7,0,0.3,0,1,0
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,100,,,,,16,41,ri3tgypi,0.65,0,0.35,0,1,0
8,gefb3eem,ofifthteen,4,80,14,10.51.202.214,100,,,,,17,33,ri3tgypi,0.6,0,0.4,0,1,0
8,gefb3eem,ofifthteen,4,80,10,10.51.202.214,100,,,,,18,75,ri3tgypi,0.55,0,0.45,0,1,0
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,19,12,ri3tgypi,0.5,0,0.5,0,1,0
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,20,59,ri3tgypi,0.45,0,0.55,0,1,0
8,gefb3eem,ofifthteen,4,80,14,10.51.202.214,100,,,,,21,43,ri3tgypi,0.4,0,0.6,0,1,0
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,100,,,,,22,9,ri3tgypi,0.35,0,0.65,0,1,0
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,23,10,ri3tgypi,0.3,0,0.7,0,1,0
8,gefb3eem,ofifthteen,4,80,23,10.51.202.214,50,,,,,24,3,ri3tgypi,0.25,0,0.75,0,1,0
8,gefb3eem,ofifthteen,4,80,14,10.51.202.214,52,,,,,25,22,ri3tgypi,0.2,0,0.8,0,1,0
8,gefb3eem,ofifthteen,4,80,33,10.51.202.214,42,,,,,26,39,ri3tgypi,0.15,0,0.85,0,1,0
8,gefb3eem,ofifthteen,4,80,17,10.51.202.214,29,,,,,27,61,ri3tgypi,0.1,0,0.9,0,1,0
8,gefb3eem,ofifthteen,4,80,16,10.51.202.214,36,,,,,28,19,ri3tgypi,0.05,0,0.95,0,1,0
8,gefb3eem,ofifthteen,4,80,18,10.51.202.214,100,,,,,29,37,ri3tgypi,0.8,0,0.2,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,100,,,,,30,31,ri3tgypi,0.75,0,0.25,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,31,65,ri3tgypi,0.7,0,0.3,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,100,,,,,32,34,ri3tgypi,0.65,0,0.35,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,100,,,,,33,64,ri3tgypi,0.6,0,0.4,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,91,,,,,34,79,ri3tgypi,0.55,0,0.45,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,18,10.51.202.214,100,,,,,35,27,ri3tgypi,0.5,0,0.5,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,13,10.51.202.214,79,,,,,36,70,ri3tgypi,0.45,0,0.55,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,18,10.51.202.214,79,,,,,37,47,ri3tgypi,0.4,0,0.6,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,38,10.51.202.214,100,,,,,38,13,ri3tgypi,0.35,0,0.65,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,22,10.51.202.214,55,,,,,39,4,ri3tgypi,0.3,0,0.7,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,54,,,,,40,67,ri3tgypi,0.25,0,0.75,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,26,10.51.202.214,100,,,,,41,5,ri3tgypi,0.2,0,0.8,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,43,,,,,42,71,ri3tgypi,0.15,0,0.85,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,18,10.51.202.214,37,,,,,43,42,ri3tgypi,0.1,0,0.9,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,16,10.51.202.214,29,,,,,44,21,ri3tgypi,0.05,0,0.95,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,25,10.51.202.214,94,,,,,45,26,ri3tgypi,0.65,0,0.35,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,92,,,,,46,63,ri3tgypi,0.6,0,0.4,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,94,,,,,47,69,ri3tgypi,0.55,0,0.45,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,48,28,ri3tgypi,0.5,0,0.5,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,23,10.51.202.214,71,,,,,49,72,ri3tgypi,0.45,0,0.55,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,19,10.51.202.214,93,,,,,50,55,ri3tgypi,0.4,0,0.6,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,18,10.51.202.214,76,,,,,51,38,ri3tgypi,0.35,0,0.65,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,19,10.51.202.214,50,,,,,52,46,ri3tgypi,0.3,0,0.7,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,16,10.51.202.214,64,,,,,53,49,ri3tgypi,0.25,0,0.75,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,15,10.51.202.214,54,,,,,54,44,ri3tgypi,0.2,0,0.8,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,46,,,,,55,76,ri3tgypi,0.15,0,0.85,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,100,,,,,56,7,ri3tgypi,0.1,0,0.9,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,5,10.51.202.214,100,,,,,57,30,ri3tgypi,0.05,0,0.95,0,0.75,0.25
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,100,,,,,58,48,ri3tgypi,0.5,0,0.5,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,31,10.51.202.214,100,,,,,59,6,ri3tgypi,0.45,0,0.55,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,20,10.51.202.214,71,,,,,60,20,ri3tgypi,0.4,0,0.6,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,51,10.51.202.214,100,100,100,100,0,61,1,ri3tgypi,0.35,0,0.65,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,20,10.51.202.214,67,,,,,62,68,ri3tgypi,0.3,0,0.7,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,100,,,,,63,54,ri3tgypi,0.25,0,0.75,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,7,10.51.202.214,100,,,,,64,14,ri3tgypi,0.2,0,0.8,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,65,16,ri3tgypi,0.15,0,0.85,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,9,10.51.202.214,100,,,,,66,29,ri3tgypi,0.1,0,0.9,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,57,10.51.202.214,43,,,,,67,2,ri3tgypi,0.05,0,0.95,0,0.6,0.4
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,69,,,,,68,66,ri3tgypi,0.35,0,0.65,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,14,10.51.202.214,72,,,,,69,36,ri3tgypi,0.3,0,0.7,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,31,10.51.202.214,77,,,,,70,58,ri3tgypi,0.25,0,0.75,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,71,24,ri3tgypi,0.2,0,0.8,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,100,,,,,72,53,ri3tgypi,0.15,0,0.85,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,11,10.51.202.214,43,,,,,73,74,ri3tgypi,0.1,0,0.9,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,20,10.51.202.214,49,,,,,74,8,ri3tgypi,0.05,0,0.95,0,0.45,0.55
8,gefb3eem,ofifthteen,4,80,14,10.51.202.214,76,,,,,75,56,ri3tgypi,0.2,0,0.8,0,0.3,0.7
8,gefb3eem,ofifthteen,4,80,24,10.51.202.214,79,,,,,76,35,ri3tgypi,0.15,0,0.85,0,0.3,0.7
8,gefb3eem,ofifthteen,4,80,24,10.51.202.214,75,,,,,77,77,ri3tgypi,0.1,0,0.9,0,0.3,0.7
8,gefb3eem,ofifthteen,4,80,20,10.51.202.214,32,,,,,78,51,ri3tgypi,0.05,0,0.95,0,0.3,0.7
8,gefb3eem,ofifthteen,4,80,12,10.51.202.214,100,,,,,79,57,ri3tgypi,0.05,0,0.95,0,0.15,0.85
8,gefb3eem,ofifthteen,4,80,15,10.51.202.214,100,,,,,80,80,ri3tgypi,0.65,0,0.35,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,81,81,ri3tgypi,0.65,0,0.35,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,8,10.51.202.214,100,,,,,82,82,ri3tgypi,0.65,0,0.35,0,0.9,0.1
8,gefb3eem,ofifthteen,4,80,10,10.51.202.214,100,,,,,83,83,ri3tgypi,0.05,0,0.95,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,4,10.51.202.214,100,,,,,84,84,ri3tgypi,0.05,0,0.95,0.5,0.5,0
8,gefb3eem,ofifthteen,4,80,4,10.51.202.214,100,,,,,85,85,ri3tgypi,0.05,0,0.95,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,16,10.33.226.28,100,,,,,1,60,ri3tgypi,0.95,0,0.05,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,46,10.33.226.28,56,,,,,2,6,ri3tgypi,0.9,0,0.1,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,13,10.33.226.28,60,,,,,3,74,ri3tgypi,0.85,0,0.15,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,32,10.33.226.28,50,,,,,4,30,ri3tgypi,0.8,0,0.2,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,17,10.33.226.28,70,,,,,5,44,ri3tgypi,0.75,0,0.25,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,46,,,,,6,78,ri3tgypi,0.7,0,0.3,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,17,10.33.226.28,54,,,,,7,41,ri3tgypi,0.65,0,0.35,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,25,10.33.226.28,66,,,,,8,13,ri3tgypi,0.6,0,0.4,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,63,10.33.226.28,49,100,50,0,7,9,1,ri3tgypi,0.55,0,0.45,0.5,0.5,0
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,10,79,ri3tgypi,0.95,0,0.05,0,1,0
9,m2u2vn7n,snineteen,4,81,8,10.33.226.28,100,,,,,11,46,ri3tgypi,0.9,0,0.1,0,1,0
9,m2u2vn7n,snineteen,4,81,11,10.33.226.28,100,,,,,12,61,ri3tgypi,0.85,0,0.15,0,1,0
9,m2u2vn7n,snineteen,4,81,8,10.33.226.28,100,,,,,13,50,ri3tgypi,0.8,0,0.2,0,1,0
9,m2u2vn7n,snineteen,4,81,16,10.33.226.28,100,,,,,14,39,ri3tgypi,0.75,0,0.25,0,1,0
9,m2u2vn7n,snineteen,4,81,16,10.33.226.28,100,,,,,15,42,ri3tgypi,0.7,0,0.3,0,1,0
9,m2u2vn7n,snineteen,4,81,16,10.33.226.28,84,,,,,16,19,ri3tgypi,0.65,0,0.35,0,1,0
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,17,77,ri3tgypi,0.6,0,0.4,0,1,0
9,m2u2vn7n,snineteen,4,81,34,10.33.226.28,0,,,,,18,10,ri3tgypi,0.55,0,0.45,0,1,0
9,m2u2vn7n,snineteen,4,81,20,10.33.226.28,70,,,,,19,21,ri3tgypi,0.5,0,0.5,0,1,0
9,m2u2vn7n,snineteen,4,81,19,10.33.226.28,18,,,,,20,15,ri3tgypi,0.45,0,0.55,0,1,0
9,m2u2vn7n,snineteen,4,81,33,10.33.226.28,80,,,,,21,8,ri3tgypi,0.4,0,0.6,0,1,0
9,m2u2vn7n,snineteen,4,81,24,10.33.226.28,40,,,,,22,27,ri3tgypi,0.35,0,0.65,0,1,0
9,m2u2vn7n,snineteen,4,81,17,10.33.226.28,21,,,,,23,65,ri3tgypi,0.3,0,0.7,0,1,0
9,m2u2vn7n,snineteen,4,81,27,10.33.226.28,40,,,,,24,35,ri3tgypi,0.25,0,0.75,0,1,0
9,m2u2vn7n,snineteen,4,81,13,10.33.226.28,73,,,,,25,75,ri3tgypi,0.2,0,0.8,0,1,0
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,0,,,,,26,16,ri3tgypi,0.15,0,0.85,0,1,0
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,27,17,ri3tgypi,0.1,0,0.9,0,1,0
9,m2u2vn7n,snineteen,4,81,11,10.33.226.28,0,,,,,28,52,ri3tgypi,0.05,0,0.95,0,1,0
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,29,64,ri3tgypi,0.8,0,0.2,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,11,10.33.226.28,100,,,,,30,22,ri3tgypi,0.75,0,0.25,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,21,10.33.226.28,90,,,,,31,62,ri3tgypi,0.7,0,0.3,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,13,10.33.226.28,91,,,,,32,45,ri3tgypi,0.65,0,0.35,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,100,,,,,33,24,ri3tgypi,0.6,0,0.4,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,13,10.33.226.28,76,,,,,34,66,ri3tgypi,0.55,0,0.45,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,22,10.33.226.28,80,,,,,35,20,ri3tgypi,0.5,0,0.5,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,14,10.33.226.28,65,,,,,36,71,ri3tgypi,0.45,0,0.55,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,26,10.33.226.28,42,,,,,37,11,ri3tgypi,0.4,0,0.6,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,26,10.33.226.28,23,,,,,38,63,ri3tgypi,0.35,0,0.65,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,39,72,ri3tgypi,0.3,0,0.7,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,14,10.33.226.28,100,,,,,40,4,ri3tgypi,0.25,0,0.75,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,41,47,ri3tgypi,0.2,0,0.8,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,22,10.33.226.28,100,,,,,42,3,ri3tgypi,0.15,0,0.85,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,14,10.33.226.28,100,,,,,43,5,ri3tgypi,0.1,0,0.9,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,100,,,,,44,51,ri3tgypi,0.05,0,0.95,0,0.9,0.1
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,100,,,,,45,73,ri3tgypi,0.65,0,0.35,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,46,56,ri3tgypi,0.6,0,0.4,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,47,23,ri3tgypi,0.55,0,0.45,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,11,10.33.226.28,100,,,,,48,54,ri3tgypi,0.5,0,0.5,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,100,,,,,49,48,ri3tgypi,0.45,0,0.55,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,5,10.33.226.28,100,,,,,50,34,ri3tgypi,0.4,0,0.6,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,11,10.33.226.28,100,,,,,51,28,ri3tgypi,0.35,0,0.65,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,8,10.33.226.28,100,,,,,52,43,ri3tgypi,0.3,0,0.7,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,15,10.33.226.28,0,,,,,53,12,ri3tgypi,0.25,0,0.75,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,17,10.33.226.28,25,,,,,54,69,ri3tgypi,0.2,0,0.8,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,55,14,ri3tgypi,0.15,0,0.85,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,26,10.33.226.28,0,,,,,56,9,ri3tgypi,0.1,0,0.9,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,57,40,ri3tgypi,0.05,0,0.95,0,0.75,0.25
9,m2u2vn7n,snineteen,4,81,8,10.33.226.28,100,,,,,58,32,ri3tgypi,0.5,0,0.5,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,7,10.33.226.28,100,,,,,59,33,ri3tgypi,0.45,0,0.55,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,60,38,ri3tgypi,0.4,0,0.6,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,12,10.33.226.28,100,,,,,61,37,ri3tgypi,0.35,0,0.65,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,23,10.33.226.28,34,,,,,62,68,ri3tgypi,0.3,0,0.7,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,14,10.33.226.28,50,,,,,63,76,ri3tgypi,0.25,0,0.75,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,16,10.33.226.28,25,,,,,64,36,ri3tgypi,0.2,0,0.8,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,65,31,ri3tgypi,0.15,0,0.85,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,66,55,ri3tgypi,0.1,0,0.9,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,0,,,,,67,29,ri3tgypi,0.05,0,0.95,0,0.6,0.4
9,m2u2vn7n,snineteen,4,81,12,10.33.226.28,64,,,,,68,70,ri3tgypi,0.35,0,0.65,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,33,10.33.226.28,100,,,,,69,2,ri3tgypi,0.3,0,0.7,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,27,10.33.226.28,62,,,,,70,57,ri3tgypi,0.25,0,0.75,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,12,10.33.226.28,100,,,,,71,25,ri3tgypi,0.2,0,0.8,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,72,67,ri3tgypi,0.15,0,0.85,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,100,,,,,73,49,ri3tgypi,0.1,0,0.9,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,74,58,ri3tgypi,0.05,0,0.95,0,0.45,0.55
9,m2u2vn7n,snineteen,4,81,15,10.33.226.28,100,,,,,75,7,ri3tgypi,0.2,0,0.8,0,0.3,0.7
9,m2u2vn7n,snineteen,4,81,9,10.33.226.28,0,,,,,76,53,ri3tgypi,0.15,0,0.85,0,0.3,0.7
9,m2u2vn7n,snineteen,4,81,10,10.33.226.28,100,,,,,77,26,ri3tgypi,0.1,0,0.9,0,0.3,0.7
9,m2u2vn7n,snineteen,4,81,5,10.33.226.28,0,,,,,78,59,ri3tgypi,0.05,0,0.95,0,0.3,0.7
9,m2u2vn7n,snineteen,4,81,6,10.33.226.28,0,,,,,79,18,ri3tgypi,0.05,0,0.95,0,0.15,0.85
9,m2u2vn7n,snineteen,4,81,34,10.33.226.28,100,,,,,80,80,ri3tgypi,0.65,0,0.35,0,0.9,0.1
